Product_Supermarket_Identifier,Product_Supermarket_Sales
FDX31_CHUKWUDI010,4216.069239
FDX31_CHUKWUDI013,7921.351074
FDX31_CHUKWUDI018,7506.37642
FDX31_CHUKWUDI046,8162.205926
FDX34_CHUKWUDI027,8934.235529
FDX34_CHUKWUDI035,4639.109321
FDX34_CHUKWUDI045,3972.103727
FDX35_CHUKWUDI013,7779.504053
FDX35_CHUKWUDI046,8279.842865
FDX36_CHUKWUDI013,8815.452034
FDX36_CHUKWUDI018,8388.900248
FDX36_CHUKWUDI046,9162.752831
FDX37_CHUKWUDI017,4518.6463
FDX37_CHUKWUDI027,9062.273683
FDX37_CHUKWUDI035,4774.322904
FDX38_CHUKWUDI018,2182.606347
FDX38_CHUKWUDI019,-2975.952185
FDX38_CHUKWUDI046,2799.572666
FDX39_CHUKWUDI010,6926.331981
FDX39_CHUKWUDI013,10723.64879
FDX39_CHUKWUDI046,11021.30999
FDX40_CHUKWUDI017,3043.974553
FDX40_CHUKWUDI019,-3352.058995
FDX40_CHUKWUDI035,3324.474401
FDX40_CHUKWUDI045,2529.845146
FDX40_CHUKWUDI046,2592.892238
FDX44_CHUKWUDI017,4461.895224
FDX44_CHUKWUDI018,3322.291994
FDX44_CHUKWUDI027,8834.613191
FDX44_CHUKWUDI035,4585.903438
FDX44_CHUKWUDI049,4243.354901
FDX46_CHUKWUDI027,6715.262942
FDX46_CHUKWUDI035,2537.504703
FDX46_CHUKWUDI045,1852.782851
FDX46_CHUKWUDI046,1830.412175
FDX46_CHUKWUDI049,2145.165277
FDX49_CHUKWUDI013,8788.063484
FDX50_CHUKWUDI017,4171.590956
FDX50_CHUKWUDI027,8598.1573
FDX50_CHUKWUDI035,4288.797306
FDX50_CHUKWUDI045,3397.613773
FDX51_CHUKWUDI010,2887.453502
FDX51_CHUKWUDI046,6962.434461
FDX55_CHUKWUDI046,7454.344473
FDX56_CHUKWUDI013,10129.03612
FDX56_CHUKWUDI046,10501.28494
FDX57_CHUKWUDI017,5499.708683
FDX57_CHUKWUDI018,4335.242982
FDX57_CHUKWUDI027,9940.015301
FDX58_CHUKWUDI010,4322.443546
FDX58_CHUKWUDI013,8397.764807
FDX59_CHUKWUDI018,926.9946247
FDX59_CHUKWUDI027,6428.78339
FDX59_CHUKWUDI045,1577.036522
FDX59_CHUKWUDI046,1554.644275
FDX60_CHUKWUDI017,3238.66126
FDX60_CHUKWUDI018,2145.350132
FDX60_CHUKWUDI027,7316.794111
FDX60_CHUKWUDI045,2887.877496
FDX60_CHUKWUDI046,2876.242068
FDY01_CHUKWUDI035,5466.779698
FDY02_CHUKWUDI010,5199.214299
FDY02_CHUKWUDI018,8523.674219
FDY02_CHUKWUDI027,14200.10735
FDY02_CHUKWUDI035,9901.307694
FDY02_CHUKWUDI045,9191.6043
FDY03_CHUKWUDI017,5591.174373
FDY03_CHUKWUDI027,10071.06732
FDY03_CHUKWUDI045,5158.636062
FDY07_CHUKWUDI017,3109.427117
FDY07_CHUKWUDI018,2146.308497
FDY07_CHUKWUDI027,7753.939897
FDY07_CHUKWUDI045,2680.714055
FDY07_CHUKWUDI049,3113.387085
FDY08_CHUKWUDI027,9803.840053
FDY10_CHUKWUDI027,9946.88508
FDY10_CHUKWUDI045,5105.827716
FDY11_CHUKWUDI017,2963.966357
FDY11_CHUKWUDI018,1781.687569
FDY11_CHUKWUDI046,2508.683628
FDY11_CHUKWUDI049,2752.442209
FDY12_CHUKWUDI017,3302.069136
FDY12_CHUKWUDI018,2194.700982
FDY12_CHUKWUDI046,2869.14157
FDY13_CHUKWUDI017,5061.702406
FDY13_CHUKWUDI018,3954.046145
FDY13_CHUKWUDI019,-1239.1225
FDY13_CHUKWUDI035,5356.149368
FDY13_CHUKWUDI045,4707.063585
FDY13_CHUKWUDI049,4622.460416
FDY14_CHUKWUDI013,9641.411893
FDY14_CHUKWUDI035,10567.96699
FDY14_CHUKWUDI046,9942.598559
FDY14_CHUKWUDI049,9915.891185
FDY16_CHUKWUDI013,7859.92565
FDY19_CHUKWUDI045,5740.264779
FDY20_CHUKWUDI017,3950.522133
FDY20_CHUKWUDI018,2853.660642
FDY20_CHUKWUDI046,3438.871644
FDY21_CHUKWUDI010,5279.45765
FDY21_CHUKWUDI013,8865.213632
FDY21_CHUKWUDI046,8855.814845
FDY24_CHUKWUDI018,2329.328735
FDY24_CHUKWUDI035,3845.442795
FDY24_CHUKWUDI049,3272.087604
FDY25_CHUKWUDI013,10931.20625
FDY26_CHUKWUDI010,5005.619376
FDY26_CHUKWUDI046,8940.740308
FDY27_CHUKWUDI013,3947.120384
FDY28_CHUKWUDI013,9789.683861
FDY35_CHUKWUDI018,2609.407489
FDY35_CHUKWUDI019,-2619.714488
FDY35_CHUKWUDI027,8259.914921
FDY35_CHUKWUDI035,3847.956067
FDY35_CHUKWUDI045,3337.503729
FDY35_CHUKWUDI049,3498.378157
FDY36_CHUKWUDI017,3882.565377
FDY36_CHUKWUDI019,-2382.164658
FDY36_CHUKWUDI027,8354.197658
FDY36_CHUKWUDI045,3346.580173
FDY36_CHUKWUDI046,3451.968554
FDY36_CHUKWUDI049,3749.079498
FDY38_CHUKWUDI013,11002.80909
FDY38_CHUKWUDI049,11575.8845
FDY39_CHUKWUDI010,5862.902805
FDY40_CHUKWUDI017,2985.700961
FDY40_CHUKWUDI018,1959.91778
FDY40_CHUKWUDI019,-3287.576446
FDY40_CHUKWUDI046,2612.670458
FDY44_CHUKWUDI046,7487.85576
FDY45_CHUKWUDI018,6875.912921
FDY45_CHUKWUDI049,7779.139095
FDY47_CHUKWUDI027,8835.223163
FDY48_CHUKWUDI019,-1005.538406
FDY48_CHUKWUDI035,5468.115334
FDY48_CHUKWUDI045,4833.266433
FDY50_CHUKWUDI017,4099.194304
FDY50_CHUKWUDI018,2646.817652
FDY50_CHUKWUDI027,8533.841722
FDY50_CHUKWUDI035,4295.117551
FDY50_CHUKWUDI045,3595.916109
FDY50_CHUKWUDI046,3705.263976
FDY51_CHUKWUDI018,6617.193027
FDY51_CHUKWUDI046,7291.23446
FDY52_CHUKWUDI017,3256.173451
FDY52_CHUKWUDI019,-3050.179825
FDY52_CHUKWUDI045,2921.204243
FDY52_CHUKWUDI046,2927.091007
FDY52_CHUKWUDI049,3089.17867
FDY55_CHUKWUDI013,13049.67354
FDY55_CHUKWUDI018,12719.44267
FDY55_CHUKWUDI046,13445.73133
FDY55_CHUKWUDI049,13630.00458
FDY56_CHUKWUDI010,7146.896437
FDY56_CHUKWUDI013,10762.93161
FDY56_CHUKWUDI018,10422.1934
FDY56_CHUKWUDI046,11131.64301
FDY57_CHUKWUDI017,4067.149716
FDY57_CHUKWUDI018,2998.8183
FDY57_CHUKWUDI035,4323.387046
FDY57_CHUKWUDI045,3610.007509
FDY58_CHUKWUDI018,11337.94124
FDY59_CHUKWUDI018,1931.309745
FDY59_CHUKWUDI027,7469.688077
FDY59_CHUKWUDI035,3118.01886
FDY59_CHUKWUDI045,2511.569014
FDZ01_CHUKWUDI027,8970.085617
FDZ01_CHUKWUDI035,4739.402735
FDZ02_CHUKWUDI017,4834.012405
FDZ02_CHUKWUDI027,9270.607914
FDZ02_CHUKWUDI045,4447.441076
FDZ03_CHUKWUDI010,4182.671179
FDZ04_CHUKWUDI017,3329.348743
FDZ04_CHUKWUDI045,2768.660487
FDZ04_CHUKWUDI046,2817.29011
FDZ04_CHUKWUDI049,3082.347489
FDZ07_CHUKWUDI018,3359.671405
FDZ07_CHUKWUDI019,-2088.583274
FDZ07_CHUKWUDI027,8818.060711
FDZ07_CHUKWUDI049,4111.417479
FDZ08_CHUKWUDI017,3710.410504
FDZ08_CHUKWUDI027,8293.937416
FDZ08_CHUKWUDI035,3962.985996
FDZ08_CHUKWUDI045,3306.501726
FDZ08_CHUKWUDI049,3648.671965
FDZ10_CHUKWUDI027,10464.77743
FDZ13_CHUKWUDI017,2946.104659
FDZ13_CHUKWUDI018,1860.090402
FDZ13_CHUKWUDI045,2517.582244
FDZ13_CHUKWUDI046,2452.889641
FDZ14_CHUKWUDI027,9542.57262
FDZ15_CHUKWUDI027,9759.997766
FDZ15_CHUKWUDI035,5524.514841
FDZ15_CHUKWUDI045,4947.686634
FDZ16_CHUKWUDI010,4488.631518
FDZ16_CHUKWUDI013,8323.125014
FDZ20_CHUKWUDI010,9872.661023
FDZ20_CHUKWUDI013,13620.91548
FDZ20_CHUKWUDI046,13819.10302
FDZ20_CHUKWUDI049,14116.15019
FDZ21_CHUKWUDI017,4185.356443
FDZ21_CHUKWUDI018,3138.131412
FDZ21_CHUKWUDI027,8636.184068
FDZ21_CHUKWUDI035,4447.910538
FDZ22_CHUKWUDI017,4214.175798
FDZ22_CHUKWUDI019,-2169.200887
FDZ22_CHUKWUDI027,8725.515551
FDZ22_CHUKWUDI045,3781.453062
FDZ22_CHUKWUDI049,4102.252535
FDZ23_CHUKWUDI010,3631.105867
FDZ23_CHUKWUDI013,7338.081005
FDZ25_CHUKWUDI013,7562.189882
FDZ26_CHUKWUDI010,5182.262674
FDZ26_CHUKWUDI013,9073.773774
FDZ26_CHUKWUDI018,8682.628654
FDZ26_CHUKWUDI046,9293.131205
FDZ26_CHUKWUDI049,9589.897365
FDZ27_CHUKWUDI017,2214.625374
FDZ27_CHUKWUDI019,-4035.000204
FDZ27_CHUKWUDI045,1771.074435
FDZ27_CHUKWUDI049,2038.551239
FDZ28_CHUKWUDI045,5007.031066
FDZ32_CHUKWUDI019,-1972.671151
FDZ32_CHUKWUDI045,3780.848342
FDZ34_CHUKWUDI013,11844.0857
FDZ34_CHUKWUDI046,12098.53412
FDZ35_CHUKWUDI017,4925.283609
FDZ35_CHUKWUDI027,9478.86628
FDZ35_CHUKWUDI035,5073.966272
FDZ35_CHUKWUDI045,4435.569307
FDZ36_CHUKWUDI013,9312.742789
FDZ37_CHUKWUDI027,7312.031384
FDZ37_CHUKWUDI046,2505.660992
FDZ38_CHUKWUDI013,8964.793448
FDZ39_CHUKWUDI017,3250.02205
FDZ39_CHUKWUDI027,7767.997313
FDZ39_CHUKWUDI035,3405.770512
FDZ39_CHUKWUDI045,2831.349983
FDZ40_CHUKWUDI017,3019.673381
FDZ40_CHUKWUDI018,1922.703491
FDZ40_CHUKWUDI027,7577.119123
FDZ40_CHUKWUDI045,2562.046555
FDZ40_CHUKWUDI049,2921.929276
FDZ43_CHUKWUDI013,13824.26203
FDZ43_CHUKWUDI018,13455.14002
FDZ43_CHUKWUDI046,14118.35973
FDZ44_CHUKWUDI035,4567.213568
FDZ45_CHUKWUDI010,3996.210415
FDZ45_CHUKWUDI013,7730.915949
FDZ46_CHUKWUDI017,3976.505144
FDZ46_CHUKWUDI035,4164.726158
FDZ47_CHUKWUDI017,4581.917516
FDZ47_CHUKWUDI027,8951.806999
FDZ47_CHUKWUDI035,4677.945039
FDZ48_CHUKWUDI017,5674.337788
FDZ48_CHUKWUDI045,5238.245123
FDZ49_CHUKWUDI013,7499.280603
FDZ49_CHUKWUDI046,7672.458956
FDZ51_CHUKWUDI017,5013.199822
FDZ51_CHUKWUDI027,9460.739241
FDZ52_CHUKWUDI027,8796.490791
FDZ52_CHUKWUDI035,4632.624417
FDZ58_CHUKWUDI027,10309.44625
FDZ58_CHUKWUDI035,6053.559115
FDZ60_CHUKWUDI019,-3636.215434
FDZ60_CHUKWUDI027,7329.427092
FDZ60_CHUKWUDI035,2959.316626
NCA06_CHUKWUDI017,1590.569263
NCA06_CHUKWUDI018,784.1881281
NCA06_CHUKWUDI027,6089.390813
NCA06_CHUKWUDI045,1229.500089
NCA06_CHUKWUDI046,1274.928247
NCA06_CHUKWUDI049,1418.900809
NCA18_CHUKWUDI045,4506.58644
NCA29_CHUKWUDI013,6693.633524
NCA30_CHUKWUDI010,3288.845521
NCA30_CHUKWUDI013,7103.629116
NCA53_CHUKWUDI017,2790.345701
NCA53_CHUKWUDI018,1743.04415
NCA53_CHUKWUDI019,-3496.279126
NCA53_CHUKWUDI045,2400.052005
NCA53_CHUKWUDI046,2377.520155
NCA53_CHUKWUDI049,2731.48403
NCA54_CHUKWUDI010,2732.34805
NCA54_CHUKWUDI013,6508.070987
NCB07_CHUKWUDI010,4303.469357
NCB18_CHUKWUDI018,4201.190884
NCB18_CHUKWUDI019,-991.4994206
NCB18_CHUKWUDI027,9781.001752
NCB18_CHUKWUDI035,5411.489815
NCB18_CHUKWUDI045,4527.534812
NCB18_CHUKWUDI046,4803.897257
NCB18_CHUKWUDI049,5125.800222
NCB19_CHUKWUDI017,4197.778876
NCB19_CHUKWUDI019,-2187.576579
NCB19_CHUKWUDI027,8589.082404
NCB19_CHUKWUDI035,4048.32723
NCB19_CHUKWUDI046,3707.528296
NCB19_CHUKWUDI049,3979.558376
NCB30_CHUKWUDI010,3928.385426
NCB30_CHUKWUDI046,8021.625302
NCB31_CHUKWUDI018,6948.005869
NCB31_CHUKWUDI027,12500.52637
NCB31_CHUKWUDI035,8258.342965
NCB31_CHUKWUDI045,7662.234497
NCB31_CHUKWUDI046,7572.551871
NCB31_CHUKWUDI049,7887.149861
NCB42_CHUKWUDI027,9553.852586
NCB42_CHUKWUDI035,5284.086303
NCB42_CHUKWUDI045,4336.289954
NCB43_CHUKWUDI013,8689.735836
NCB55_CHUKWUDI018,1105.38759
NCB55_CHUKWUDI045,1794.88404
NCB55_CHUKWUDI046,1872.350714
NCC07_CHUKWUDI027,8222.18884
NCC07_CHUKWUDI035,4069.566213
NCC07_CHUKWUDI045,3342.32856
NCC19_CHUKWUDI013,7677.694025
NCC30_CHUKWUDI013,5574.880766
NCC43_CHUKWUDI013,6210.294183
NCC43_CHUKWUDI018,5791.136082
NCC43_CHUKWUDI046,6536.323351
NCC43_CHUKWUDI049,6683.978649
NCC54_CHUKWUDI010,6379.59766
NCC54_CHUKWUDI013,10521.9847
NCC54_CHUKWUDI018,10141.87399
NCC54_CHUKWUDI049,11041.84377
NCC55_CHUKWUDI018,1325.355405
NCC55_CHUKWUDI035,2653.073794
NCD06_CHUKWUDI017,2600.932098
NCD06_CHUKWUDI018,1489.902899
NCD06_CHUKWUDI046,2156.959647
NCD06_CHUKWUDI049,2396.986149
NCD18_CHUKWUDI013,10045.61091
NCD18_CHUKWUDI018,9754.537169
NCD18_CHUKWUDI046,10484.28216
NCD19_CHUKWUDI017,3882.788544
NCD19_CHUKWUDI045,3421.883491
NCD19_CHUKWUDI046,3409.586246
NCD19_CHUKWUDI049,3283.956083
NCD30_CHUKWUDI027,9538.496077
NCD30_CHUKWUDI045,4515.088718
NCD42_CHUKWUDI018,1465.655332
NCD42_CHUKWUDI027,6984.037326
NCD42_CHUKWUDI045,2129.779251
NCD42_CHUKWUDI049,2301.311186
NCD43_CHUKWUDI019,-2521.106977
NCD43_CHUKWUDI045,3343.713748
NCD55_CHUKWUDI017,3565.052997
NCD55_CHUKWUDI027,8068.923809
NCD55_CHUKWUDI049,3364.153663
NCE07_CHUKWUDI027,9543.930264
NCE18_CHUKWUDI013,12240.31476
NCE18_CHUKWUDI018,11828.84014
NCE18_CHUKWUDI046,12612.63574
NCE19_CHUKWUDI019,-3537.661218
NCE19_CHUKWUDI027,7267.256566
NCE19_CHUKWUDI035,3050.143568
NCE19_CHUKWUDI045,2336.86718
NCE19_CHUKWUDI046,2357.253702
NCE19_CHUKWUDI049,2721.66478
NCE30_CHUKWUDI013,7658.461277
NCE30_CHUKWUDI046,7877.880239
NCE31_CHUKWUDI017,3030.140748
NCE31_CHUKWUDI018,1915.781171
NCE31_CHUKWUDI027,7426.633042
NCE31_CHUKWUDI045,2616.019259
NCE31_CHUKWUDI046,2523.004329
NCE31_CHUKWUDI049,2773.471936
NCE42_CHUKWUDI013,13378.41782
NCE42_CHUKWUDI018,12963.24865
NCE42_CHUKWUDI046,13718.7732
NCE54_CHUKWUDI017,3596.772649
NCE54_CHUKWUDI018,2530.052218
NCE54_CHUKWUDI019,-2650.342333
NCE54_CHUKWUDI027,8164.648789
NCE54_CHUKWUDI035,3873.421611
NCE54_CHUKWUDI045,3124.852888
NCE54_CHUKWUDI046,3169.892192
NCF06_CHUKWUDI010,6036.315921
NCF06_CHUKWUDI046,9981.309951
NCF06_CHUKWUDI049,10342.35416
NCF07_CHUKWUDI017,4385.617328
NCF07_CHUKWUDI018,3302.83969
NCF07_CHUKWUDI027,8850.533961
NCF07_CHUKWUDI035,4520.180295
NCF18_CHUKWUDI010,5982.844084
NCF18_CHUKWUDI013,9770.546812
NCF19_CHUKWUDI017,2538.126385
NCF19_CHUKWUDI018,1430.483115
NCF19_CHUKWUDI019,-3736.833793
NCF19_CHUKWUDI027,7049.290381
NCF42_CHUKWUDI010,1255.839085
NCF42_CHUKWUDI013,5052.504634
NCF55_CHUKWUDI045,1998.245458
NCF55_CHUKWUDI046,1961.539462
NCG06_CHUKWUDI013,9643.210041
NCG06_CHUKWUDI018,9228.117227
NCG06_CHUKWUDI046,9969.326045
NCG07_CHUKWUDI013,6497.872214
NCG18_CHUKWUDI018,3890.782036
NCG18_CHUKWUDI027,9509.411113
NCG18_CHUKWUDI035,5291.59642
NCG19_CHUKWUDI013,8647.677532
NCG19_CHUKWUDI049,9131.805274
NCG30_CHUKWUDI027,10732.05206
NCG30_CHUKWUDI045,5773.017072
NCG42_CHUKWUDI045,4971.168028
NCG43_CHUKWUDI018,2716.46431
NCG43_CHUKWUDI019,-2559.404084
NCG43_CHUKWUDI027,8296.759161
NCG43_CHUKWUDI045,3299.068014
NCH06_CHUKWUDI010,3519.611795
NCH06_CHUKWUDI018,6821.173651
NCH18_CHUKWUDI010,6877.01019
NCH18_CHUKWUDI013,10547.93819
NCH18_CHUKWUDI018,10175.363
NCH18_CHUKWUDI049,11096.43293
NCH29_CHUKWUDI017,5390.52947
NCH29_CHUKWUDI018,4336.357583
NCH29_CHUKWUDI035,5503.795745
NCH29_CHUKWUDI045,4986.169265
NCH30_CHUKWUDI027,9316.004687
NCH30_CHUKWUDI035,5049.342585
NCH30_CHUKWUDI045,4424.995237
NCH42_CHUKWUDI010,7753.818061
NCH42_CHUKWUDI018,11096.50805
NCH43_CHUKWUDI013,6076.575508
NCH43_CHUKWUDI018,5785.518738
NCH55_CHUKWUDI027,10300.87714
NCH55_CHUKWUDI045,5474.196252
NCI06_CHUKWUDI013,8305.322945
NCI17_CHUKWUDI017,3647.108801
NCI17_CHUKWUDI018,2497.10738
NCI17_CHUKWUDI027,8096.18539
NCI17_CHUKWUDI045,3243.39986
NCI18_CHUKWUDI018,4879.376445
NCI18_CHUKWUDI046,5275.498449
NCI29_CHUKWUDI027,8390.301459
NCI30_CHUKWUDI013,7127.570765
NCI30_CHUKWUDI018,6712.239608
NCI30_CHUKWUDI046,7467.859871
NCI31_CHUKWUDI018,2386.47929
NCI31_CHUKWUDI019,-2809.274799
NCI31_CHUKWUDI027,8059.266215
NCI31_CHUKWUDI035,3788.942072
NCI31_CHUKWUDI045,3082.815142
NCI31_CHUKWUDI049,3407.196114
NCI42_CHUKWUDI013,5445.85865
NCI42_CHUKWUDI046,5700.933149
NCI43_CHUKWUDI017,2607.398213
NCI43_CHUKWUDI018,1467.750657
NCI43_CHUKWUDI027,7050.889834
NCI43_CHUKWUDI035,2688.602133
NCI43_CHUKWUDI046,2198.275993
NCI54_CHUKWUDI017,4848.89394
NCI54_CHUKWUDI019,-1856.843524
NCI54_CHUKWUDI027,9140.909186
NCI54_CHUKWUDI035,4888.717866
NCI54_CHUKWUDI045,4317.793832
NCI55_CHUKWUDI027,10353.13662
NCI55_CHUKWUDI035,6065.572051
NCI55_CHUKWUDI045,5363.249346
NCJ06_CHUKWUDI035,6035.244219
NCJ17_CHUKWUDI017,4317.389397
NCJ17_CHUKWUDI018,3149.644877
NCJ17_CHUKWUDI045,3817.793708
NCJ18_CHUKWUDI027,10662.82424
NCJ18_CHUKWUDI035,6473.594538
NCJ18_CHUKWUDI045,5870.213957
NCJ19_CHUKWUDI018,2872.022657
NCJ19_CHUKWUDI027,8332.147929
NCJ19_CHUKWUDI045,3198.625702
NCJ19_CHUKWUDI046,3482.351808
NCJ29_CHUKWUDI018,2432.066657
NCJ29_CHUKWUDI027,7947.827049
NCJ29_CHUKWUDI035,3667.196445
NCJ29_CHUKWUDI045,3078.499672
NCJ29_CHUKWUDI049,3306.903324
NCJ30_CHUKWUDI013,5675.218023
NCJ31_CHUKWUDI013,6204.620806
NCJ31_CHUKWUDI046,6640.681643
NCJ31_CHUKWUDI049,6898.261624
NCJ42_CHUKWUDI017,4179.203006
NCJ42_CHUKWUDI018,3003.991193
NCJ42_CHUKWUDI019,-2091.531606
NCJ42_CHUKWUDI027,8590.51237
NCJ42_CHUKWUDI045,3803.14928
NCJ54_CHUKWUDI013,9951.248937
NCJ54_CHUKWUDI046,9907.465956
NCK05_CHUKWUDI017,3594.692375
NCK05_CHUKWUDI018,2938.744343
NCK05_CHUKWUDI019,-2369.506412
NCK05_CHUKWUDI027,8469.339051
NCK05_CHUKWUDI035,4156.404002
NCK05_CHUKWUDI046,3502.606197
NCK06_CHUKWUDI027,9885.396755
NCK06_CHUKWUDI035,5587.20275
NCK06_CHUKWUDI045,4845.807467
NCK17_CHUKWUDI017,2024.547107
NCK17_CHUKWUDI019,-4204.932245
NCK17_CHUKWUDI027,6503.778845
NCK17_CHUKWUDI045,1506.49909
NCK17_CHUKWUDI049,1766.885297
NCK19_CHUKWUDI010,3783.981856
NCK19_CHUKWUDI013,7463.178014
NCK29_CHUKWUDI027,10920.51096
NCK29_CHUKWUDI035,6337.045456
NCK30_CHUKWUDI010,4758.72897
NCK30_CHUKWUDI013,8504.646809
NCK30_CHUKWUDI018,8043.105158
NCK31_CHUKWUDI018,1807.381014
NCK31_CHUKWUDI027,7415.409723
NCK31_CHUKWUDI046,2520.146676
NCK42_CHUKWUDI046,9978.490449
NCK53_CHUKWUDI017,4933.970371
NCK53_CHUKWUDI018,3765.926031
NCK53_CHUKWUDI027,9506.791833
NCK53_CHUKWUDI035,5136.101152
NCK54_CHUKWUDI027,9899.500608
NCK54_CHUKWUDI045,4994.703574
NCL05_CHUKWUDI018,1300.575675
NCL05_CHUKWUDI019,-3918.009761
NCL05_CHUKWUDI027,6802.309156
NCL05_CHUKWUDI035,2525.134534
NCL05_CHUKWUDI046,2006.374498
NCL05_CHUKWUDI049,2279.372099
NCL06_CHUKWUDI010,4599.581181
NCL06_CHUKWUDI049,8938.190143
NCL07_CHUKWUDI019,-3729.10425
NCL07_CHUKWUDI027,7002.578594
NCL07_CHUKWUDI045,2122.634695
NCL07_CHUKWUDI046,2171.242212
NCL18_CHUKWUDI013,6332.798046
NCL18_CHUKWUDI046,6633.850981
NCL30_CHUKWUDI027,9124.159915
NCL41_CHUKWUDI017,2329.490791
NCL41_CHUKWUDI018,1221.864806
NCL41_CHUKWUDI019,-4042.442457
NCL41_CHUKWUDI035,2528.108217
NCL41_CHUKWUDI046,1810.360642
NCL41_CHUKWUDI049,2128.70908
NCL42_CHUKWUDI013,11350.10543
NCL42_CHUKWUDI049,11823.996
NCL53_CHUKWUDI010,3924.957607
NCL53_CHUKWUDI013,7913.736689
NCL55_CHUKWUDI046,9511.704951
NCM05_CHUKWUDI010,4506.878369
NCM05_CHUKWUDI027,13451.81726
NCM05_CHUKWUDI035,9192.317942
NCM05_CHUKWUDI046,8524.31209
NCM05_CHUKWUDI049,8778.653244
NCM07_CHUKWUDI017,4064.724948
NCM07_CHUKWUDI018,2921.560498
NCM07_CHUKWUDI019,-2315.68826
NCM07_CHUKWUDI027,8462.264625
NCM07_CHUKWUDI035,4128.29671
NCM07_CHUKWUDI046,3581.112081
NCM07_CHUKWUDI049,3892.358302
NCM17_CHUKWUDI017,2656.910499
NCM17_CHUKWUDI018,1581.341623
NCM17_CHUKWUDI027,7182.911184
NCM17_CHUKWUDI046,2166.481372
NCM18_CHUKWUDI027,7774.501821
NCM18_CHUKWUDI045,2524.117946
NCM18_CHUKWUDI049,3101.095456
NCM19_CHUKWUDI027,10072.99236
NCM19_CHUKWUDI045,5231.955719
NCM29_CHUKWUDI027,10099.48162
NCM30_CHUKWUDI017,2687.289211
NCM30_CHUKWUDI018,1640.137385
NCM30_CHUKWUDI019,-3580.993516
NCM30_CHUKWUDI027,7088.855056
NCM30_CHUKWUDI046,2299.872408
NCM30_CHUKWUDI049,2557.747869
NCM41_CHUKWUDI018,2706.948143
NCM41_CHUKWUDI045,3477.75113
NCM42_CHUKWUDI017,4715.812565
NCM53_CHUKWUDI017,5518.382205
NCM53_CHUKWUDI045,4947.118
NCM54_CHUKWUDI027,10568.77762
NCM55_CHUKWUDI010,3818.828309
NCN14_CHUKWUDI010,1904.287506
NCN17_CHUKWUDI018,3024.238581
NCN17_CHUKWUDI035,4376.768682
NCN18_CHUKWUDI027,11101.26806
NCN18_CHUKWUDI035,7032.484561
NCN18_CHUKWUDI045,5893.050815
NCN19_CHUKWUDI013,6292.582341
NCN26_CHUKWUDI035,5581.444597
NCN26_CHUKWUDI045,5366.181999
NCN29_CHUKWUDI017,3911.511585
NCN29_CHUKWUDI019,-2448.928571
NCN29_CHUKWUDI045,3407.523004
NCN29_CHUKWUDI049,3673.668302
NCN30_CHUKWUDI018,2887.274211
NCN30_CHUKWUDI027,8079.104243
NCN30_CHUKWUDI035,4204.004
NCN43_CHUKWUDI027,10589.22205
NCN53_CHUKWUDI017,2831.514867
NCN53_CHUKWUDI018,1695.432135
NCN53_CHUKWUDI019,-3377.202069
NCN53_CHUKWUDI027,7356.810179
NCN53_CHUKWUDI035,2795.194237
NCN54_CHUKWUDI017,3951.165756
NCN54_CHUKWUDI018,2822.166245
NCN54_CHUKWUDI035,4227.761044
NCN54_CHUKWUDI045,3486.319445
NCN54_CHUKWUDI046,3517.126594
NCN55_CHUKWUDI018,8362.308206
NCN55_CHUKWUDI049,9233.69232
NCO02_CHUKWUDI017,3415.655229
NCO02_CHUKWUDI018,2297.451575
NCO02_CHUKWUDI027,7927.480991
NCO02_CHUKWUDI035,3621.684034
NCO02_CHUKWUDI045,2965.33354
NCO02_CHUKWUDI049,3332.594721
NCO05_CHUKWUDI017,4382.5525
NCO05_CHUKWUDI018,3296.259387
NCO05_CHUKWUDI027,8765.992763
NCO05_CHUKWUDI045,3910.750259
NCO06_CHUKWUDI018,1636.524336
NCO06_CHUKWUDI027,7270.616297
NCO06_CHUKWUDI035,2598.249982
NCO06_CHUKWUDI046,2300.08612
NCO07_CHUKWUDI046,9023.556112
NCO14_CHUKWUDI017,3247.395771
NCO14_CHUKWUDI027,7740.698325
NCO14_CHUKWUDI035,3332.188467
NCO17_CHUKWUDI027,10662.61524
NCO17_CHUKWUDI035,6459.920432
NCO18_CHUKWUDI013,7424.58999
NCO26_CHUKWUDI035,6169.867048
NCO26_CHUKWUDI045,5538.377497
NCO30_CHUKWUDI013,5742.103806
NCO41_CHUKWUDI017,5187.038313
NCO41_CHUKWUDI027,9530.912054
NCO41_CHUKWUDI035,5243.299984
NCO41_CHUKWUDI045,4693.750127
NCO43_CHUKWUDI017,6477.338586
NCO43_CHUKWUDI018,5369.726579
NCO43_CHUKWUDI045,5880.442516
NCO54_CHUKWUDI017,2359.411595
NCO54_CHUKWUDI018,1294.354591
NCO54_CHUKWUDI019,-3993.017639
NCO54_CHUKWUDI027,6863.108453
NCO54_CHUKWUDI045,1976.250942
NCO54_CHUKWUDI046,1601.643694
NCO54_CHUKWUDI049,2130.017237
NCO55_CHUKWUDI019,-1619.200703
NCO55_CHUKWUDI027,9257.876224
NCO55_CHUKWUDI045,4313.29569
NCP02_CHUKWUDI018,2428.419963
NCP02_CHUKWUDI027,8026.049417
NCP14_CHUKWUDI017,7352.638233
NCP17_CHUKWUDI018,2996.419307
NCP17_CHUKWUDI027,8458.769098
